cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,pctlag16
1967-12-11,95.120,-0.116,-0.314,-0.429,-0.116,0.688,2.721
1967-12-12,95.010,0.347,-0.116,-0.430,-0.659,1.074,2.359
1967-12-13,95.340,0.136,0.347,0.231,-0.199,0.889,4.026
1967-12-14,95.470,-0.461,0.136,0.484,0.052,0.389,2.546
1967-12-15,95.030,-0.274,-0.461,-0.325,-0.095,-0.210,1.474
1967-12-18,94.770,-0.148,-0.274,-0.733,-0.253,-0.910,0.927
1967-12-19,94.630,0.550,-0.148,-0.421,-0.745,-0.942,0.488
1967-12-20,95.150,0.242,0.550,0.401,-0.335,-0.283,0.698
1967-12-21,95.380,-0.189,0.242,0.793,0.368,0.273,0.963
1967-12-22,95.200,0.063,-0.189,0.053,0.454,0.200,1.277
1967-12-26,95.260,0.682,0.063,-0.126,0.666,-0.084,0.804
1967-12-27,95.910,-0.021,0.682,0.746,0.799,0.461,0.852
1967-12-28,95.890,0.605,-0.021,0.661,0.535,0.905,0.693
1967-12-29,96.470,-0.373,0.605,0.584,1.334,1.794,0.868
1968-01-02,96.110,-0.458,-0.373,0.229,0.892,1.564,0.607
1968-01-03,95.670,-0.324,-0.458,-0.829,-0.250,0.547,0.262
1968-01-04,95.360,0.608,-0.324,-0.780,-0.553,-0.021,0.252
1968-01-05,95.940,0.709,0.608,0.282,-0.549,0.777,0.979
1968-01-08,96.620,-0.124,0.709,1.321,0.531,1.428,1.343
1968-01-09,96.500,0.021,-0.124,0.584,0.868,0.615,1.079
1968-01-10,96.520,0.104,0.021,-0.104,1.216,0.657,1.568
1968-01-11,96.620,0.103,0.104,0.124,0.709,0.155,1.952
1968-01-12,96.720,-0.310,0.103,0.207,0.103,0.635,2.209
1968-01-15,96.420,-0.622,-0.310,-0.207,-0.083,0.784,1.335
1968-01-16,95.820,-0.188,-0.622,-0.931,-0.725,0.482,0.461
1968-01-17,95.640,-0.084,-0.188,-0.809,-1.014,-0.313,0.462
1968-01-18,95.560,-0.335,-0.084,-0.271,-1.199,-1.097,0.315
1968-01-19,95.240,-1.270,-0.335,-0.418,-1.224,-1.306,-0.699
1968-01-22,94.030,-0.393,-1.270,-1.601,-1.868,-2.580,-1.940
1968-01-23,93.660,-0.523,-0.393,-1.659,-2.070,-3.064,-2.913
1968-01-24,93.170,0.140,-0.523,-0.915,-2.501,-3.670,-3.059
1968-01-25,93.300,0.161,0.140,-0.384,-2.037,-3.236,-2.477
1968-01-26,93.450,-0.107,0.161,0.301,-0.617,-2.473,-2.003
1968-01-29,93.350,-0.493,-0.107,0.054,-0.331,-2.394,-2.700
1968-01-30,92.890,-0.700,-0.493,-0.599,-0.301,-2.794,-3.860
1968-01-31,92.240,0.347,-0.700,-1.189,-1.136,-3.150,-4.415
1968-02-01,92.560,-0.313,0.347,-0.355,-0.952,-1.563,-4.103
1968-02-02,92.270,-0.434,-0.313,0.033,-1.157,-1.484,-4.502
1968-02-05,91.870,0.033,-0.434,-0.745,-1.098,-1.395,-5.014
1968-02-06,91.900,0.174,0.033,-0.401,-0.369,-1.501,-4.688
1968-02-07,92.060,-1.260,0.174,0.207,-0.540,-1.487,-3.924
1968-02-08,90.900,-1.144,-1.260,-1.088,-1.485,-2.625,-4.956
1968-02-09,89.860,-0.879,-1.144,-2.390,-2.188,-3.262,-5.965
1968-02-13,89.070,1.201,-0.879,-2.013,-3.079,-3.437,-6.478
1968-02-14,90.140,0.178,1.201,0.312,-2.086,-2.615,-4.137
1968-02-15,90.300,-0.377,0.178,1.381,-0.660,-2.135,-3.587
1968-02-16,89.960,0.389,-0.377,-0.200,0.111,-2.079,-3.445
1968-02-19,90.310,1.030,0.389,0.011,1.392,-1.730,-3.205
1968-02-20,91.240,0.000,1.030,1.423,1.220,-0.891,-2.365
1968-02-21,91.240,-0.384,0.000,1.030,1.041,0.374,-2.260
1968-02-23,90.890,-0.781,-0.384,-0.384,1.034,1.146,-2.153
1968-02-26,90.180,0.388,-0.781,-1.162,-0.144,1.246,-2.233
1968-02-27,90.530,-0.497,0.388,-0.396,-0.778,0.433,-2.193
1968-02-28,90.080,-0.799,-0.497,-0.111,-1.271,-0.244,-2.373
1968-02-29,89.360,-0.280,-0.799,-1.292,-1.683,-0.667,-2.732
1968-03-01,89.110,-1.335,-0.280,-1.077,-1.187,-1.329,-3.036
1968-03-04,87.920,-0.227,-1.335,-1.611,-2.883,-3.639,-4.497
1968-03-05,87.720,1.756,-0.227,-1.560,-2.620,-3.858,-3.498
1968-03-06,89.260,-0.179,1.756,1.524,-0.112,-1.793,-0.668
1968-03-07,89.100,-0.079,-0.179,1.573,-0.011,-1.198,0.034
1968-03-08,89.030,1.236,-0.079,-0.258,1.263,-1.657,-1.231
1968-03-11,90.130,0.111,1.236,1.156,2.747,0.056,-0.188
1968-03-12,90.230,-0.222,0.111,1.348,1.087,0.974,0.300
1968-03-13,90.030,-1.899,-0.222,-0.111,1.044,1.032,-0.310
1968-03-14,88.320,0.883,-1.899,-2.117,-0.797,0.455,-3.200
